line,nr_przystanku,nr_zespolu,symbol_2,symbol_1,brygada,kierunek,trasa,czas
L51,02,2239,null,o,02,Orla,TO-ORL,04:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,05:11:00
L51,02,2239,null,o,02,Orla,TO-ORL,05:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,06:11:00
L51,02,2239,null,o,02,Orla,TO-ORL,06:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,07:06:00
L51,02,2239,null,o,02,Orla,TO-ORL,07:47:00
L51,02,2239,null,o,1,Orla,TO-ORL,08:32:00
L51,02,2239,null,o,02,Orla,TO-ORL,09:11:00
L51,02,2239,null,o,1,Orla,TO-ORL,10:11:00
L51,02,2239,null,o,1,Orla,TO-ORL,11:11:00
L51,02,2239,null,o,1,Orla,TO-ORL,12:11:00
L51,02,2239,null,o,1,Orla,TO-ORL,13:31:00
L51,02,2239,null,o,02,Orla,TO-ORL,14:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,15:11:00
L51,02,2239,null,o,02,Orla,TO-ORL,15:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,16:11:00
L51,02,2239,null,o,02,Orla,TO-ORL,16:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,17:11:00
L51,02,2239,null,o,02,Orla,TO-ORL,17:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,18:11:00
L51,02,2239,null,o,02,Orla,TO-ORL,18:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,19:11:00
L51,02,2239,null,o,02,Orla,TO-ORL,19:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,20:11:00
L51,02,2239,null,o,02,Orla,TO-ORL,20:51:00
L51,02,2239,null,o,1,Orla,TO-ORL,21:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,22:51:00
L51,02,2237,null,o,02,Orla,TO-ORL,04:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,05:10:00
L51,02,2237,null,o,02,Orla,TO-ORL,05:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,06:10:00
L51,02,2237,null,o,02,Orla,TO-ORL,06:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,07:05:00
L51,02,2237,null,o,02,Orla,TO-ORL,07:46:00
L51,02,2237,null,o,1,Orla,TO-ORL,08:31:00
L51,02,2237,null,o,02,Orla,TO-ORL,09:10:00
L51,02,2237,null,o,1,Orla,TO-ORL,10:10:00
L51,02,2237,null,o,1,Orla,TO-ORL,11:10:00
L51,02,2237,null,o,1,Orla,TO-ORL,12:10:00
L51,02,2237,null,o,1,Orla,TO-ORL,13:30:00
L51,02,2237,null,o,02,Orla,TO-ORL,14:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,15:10:00
L51,02,2237,null,o,02,Orla,TO-ORL,15:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,16:10:00
L51,02,2237,null,o,02,Orla,TO-ORL,16:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,17:10:00
L51,02,2237,null,o,02,Orla,TO-ORL,17:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,18:10:00
L51,02,2237,null,o,02,Orla,TO-ORL,18:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,19:10:00
L51,02,2237,null,o,02,Orla,TO-ORL,19:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,20:10:00
L51,02,2237,null,o,02,Orla,TO-ORL,20:50:00
L51,02,2237,null,o,1,Orla,TO-ORL,21:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,22:50:00
L51,02,2358,null,w,02,Warsztatowa,TO-OWR,04:53:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,05:28:00
L51,02,2358,null,w,02,Warsztatowa,TO-OWR,05:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,06:28:00
L51,02,2358,null,w,02,Warsztatowa,TO-OWR,06:58:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,07:28:00
L51,02,2358,null,w,02,Warsztatowa,TO-OWR,07:58:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,08:58:00
L51,02,2358,null,w,02,Warsztatowa,TO-OWR,09:33:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,10:33:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,11:33:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,12:33:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,13:55:00
L51,02,2358,null,w,02,Warsztatowa,TO-OWR,14:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,15:30:00
L51,02,2358,null,w,02,Warsztatowa,TO-OWR,15:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,16:30:00
L51,02,2358,null,w,02,Warsztatowa,TO-OWR,16:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,17:25:00
L51,02,2358,null,w,02,Warsztatowa,TO-OWR,17:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,18:25:00
L51,02,2358,null,w,02,Warsztatowa,TO-OWR,18:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,19:25:00
L51,02,2358,null,w,02,Warsztatowa,TO-OWR,19:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,20:25:00
L51,02,2358,null,w,02,Warsztatowa,TO-OWR,20:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,21:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,23:00:00
L51,02,2868,null,o,02,Orla,TO-ORL,04:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,04:55:00
L51,02,2868,null,o,02,Orla,TO-ORL,05:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,05:55:00
L51,02,2868,null,o,02,Orla,TO-ORL,06:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,06:50:00
L51,02,2868,null,o,02,Orla,TO-ORL,07:30:00
L51,02,2868,null,o,1,Orla,TO-ORL,08:15:00
L51,02,2868,null,o,02,Orla,TO-ORL,08:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,09:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,10:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,11:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,13:15:00
L51,02,2868,null,o,02,Orla,TO-ORL,14:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,14:55:00
L51,02,2868,null,o,02,Orla,TO-ORL,15:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,15:55:00
L51,02,2868,null,o,02,Orla,TO-ORL,16:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,16:55:00
L51,02,2868,null,o,02,Orla,TO-ORL,17:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,17:55:00
L51,02,2868,null,o,02,Orla,TO-ORL,18:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,18:55:00
L51,02,2868,null,o,02,Orla,TO-ORL,19:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,19:55:00
L51,02,2868,null,o,02,Orla,TO-ORL,20:35:00
L51,02,2868,null,o,1,Orla,TO-ORL,21:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,22:35:00
L51,02,2864,null,o,02,Orla,TO-ORL,04:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,04:58:00
L51,02,2864,null,o,02,Orla,TO-ORL,05:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,05:58:00
L51,02,2864,null,o,02,Orla,TO-ORL,06:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,06:53:00
L51,02,2864,null,o,02,Orla,TO-ORL,07:33:00
L51,02,2864,null,o,1,Orla,TO-ORL,08:18:00
L51,02,2864,null,o,02,Orla,TO-ORL,08:58:00
L51,02,2864,null,o,1,Orla,TO-ORL,09:58:00
L51,02,2864,null,o,1,Orla,TO-ORL,10:58:00
L51,02,2864,null,o,1,Orla,TO-ORL,11:58:00
L51,02,2864,null,o,1,Orla,TO-ORL,13:18:00
L51,02,2864,null,o,02,Orla,TO-ORL,14:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,14:58:00
L51,02,2864,null,o,02,Orla,TO-ORL,15:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,15:58:00
L51,02,2864,null,o,02,Orla,TO-ORL,16:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,16:58:00
L51,02,2864,null,o,02,Orla,TO-ORL,17:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,17:58:00
L51,02,2864,null,o,02,Orla,TO-ORL,18:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,18:58:00
L51,02,2864,null,o,02,Orla,TO-ORL,19:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,19:58:00
L51,02,2864,null,o,02,Orla,TO-ORL,20:38:00
L51,02,2864,null,o,1,Orla,TO-ORL,21:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,22:38:00
L51,02,2865,null,o,02,Orla,TO-ORL,04:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,04:57:00
L51,02,2865,null,o,02,Orla,TO-ORL,05:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,05:57:00
L51,02,2865,null,o,02,Orla,TO-ORL,06:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,06:52:00
L51,02,2865,null,o,02,Orla,TO-ORL,07:32:00
L51,02,2865,null,o,1,Orla,TO-ORL,08:17:00
L51,02,2865,null,o,02,Orla,TO-ORL,08:57:00
L51,02,2865,null,o,1,Orla,TO-ORL,09:57:00
L51,02,2865,null,o,1,Orla,TO-ORL,10:57:00
L51,02,2865,null,o,1,Orla,TO-ORL,11:57:00
L51,02,2865,null,o,1,Orla,TO-ORL,13:17:00
L51,02,2865,null,o,02,Orla,TO-ORL,14:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,14:57:00
L51,02,2865,null,o,02,Orla,TO-ORL,15:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,15:57:00
L51,02,2865,null,o,02,Orla,TO-ORL,16:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,16:57:00
L51,02,2865,null,o,02,Orla,TO-ORL,17:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,17:57:00
L51,02,2865,null,o,02,Orla,TO-ORL,18:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,18:57:00
L51,02,2865,null,o,02,Orla,TO-ORL,19:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,19:57:00
L51,02,2865,null,o,02,Orla,TO-ORL,20:37:00
L51,02,2865,null,o,1,Orla,TO-ORL,21:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,22:37:00
L51,02,2870,null,o,02,Orla,TO-ORL,04:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,05:01:00
L51,02,2870,null,o,02,Orla,TO-ORL,05:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,06:01:00
L51,02,2870,null,o,02,Orla,TO-ORL,06:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,06:56:00
L51,02,2870,null,o,02,Orla,TO-ORL,07:36:00
L51,02,2870,null,o,1,Orla,TO-ORL,08:21:00
L51,02,2870,null,o,02,Orla,TO-ORL,09:01:00
L51,02,2870,null,o,1,Orla,TO-ORL,10:01:00
L51,02,2870,null,o,1,Orla,TO-ORL,11:01:00
L51,02,2870,null,o,1,Orla,TO-ORL,12:01:00
L51,02,2870,null,o,1,Orla,TO-ORL,13:21:00
L51,02,2870,null,o,02,Orla,TO-ORL,14:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,15:01:00
L51,02,2870,null,o,02,Orla,TO-ORL,15:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,16:01:00
L51,02,2870,null,o,02,Orla,TO-ORL,16:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,17:01:00
L51,02,2870,null,o,02,Orla,TO-ORL,17:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,18:01:00
L51,02,2870,null,o,02,Orla,TO-ORL,18:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,19:01:00
L51,02,2870,null,o,02,Orla,TO-ORL,19:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,20:01:00
L51,02,2870,null,o,02,Orla,TO-ORL,20:41:00
L51,02,2870,null,o,1,Orla,TO-ORL,21:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,22:41:00
L51,02,2862,null,o,02,Orla,TO-ORL,04:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,05:00:00
L51,02,2862,null,o,02,Orla,TO-ORL,05:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,06:00:00
L51,02,2862,null,o,02,Orla,TO-ORL,06:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,06:55:00
L51,02,2862,null,o,02,Orla,TO-ORL,07:35:00
L51,02,2862,null,o,1,Orla,TO-ORL,08:20:00
L51,02,2862,null,o,02,Orla,TO-ORL,09:00:00
L51,02,2862,null,o,1,Orla,TO-ORL,10:00:00
L51,02,2862,null,o,1,Orla,TO-ORL,11:00:00
L51,02,2862,null,o,1,Orla,TO-ORL,12:00:00
L51,02,2862,null,o,1,Orla,TO-ORL,13:20:00
L51,02,2862,null,o,02,Orla,TO-ORL,14:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,15:00:00
L51,02,2862,null,o,02,Orla,TO-ORL,15:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,16:00:00
L51,02,2862,null,o,02,Orla,TO-ORL,16:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,17:00:00
L51,02,2862,null,o,02,Orla,TO-ORL,17:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,18:00:00
L51,02,2862,null,o,02,Orla,TO-ORL,18:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,19:00:00
L51,02,2862,null,o,02,Orla,TO-ORL,19:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,20:00:00
L51,02,2862,null,o,02,Orla,TO-ORL,20:40:00
L51,02,2862,null,o,1,Orla,TO-ORL,21:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,22:40:00
L51,02,2869,null,o,02,Orla,TO-ORL,04:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,05:04:00
L51,02,2869,null,o,02,Orla,TO-ORL,05:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,06:04:00
L51,02,2869,null,o,02,Orla,TO-ORL,06:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,06:59:00
L51,02,2869,null,o,02,Orla,TO-ORL,07:39:00
L51,02,2869,null,o,1,Orla,TO-ORL,08:24:00
L51,02,2869,null,o,02,Orla,TO-ORL,09:04:00
L51,02,2869,null,o,1,Orla,TO-ORL,10:04:00
L51,02,2869,null,o,1,Orla,TO-ORL,11:04:00
L51,02,2869,null,o,1,Orla,TO-ORL,12:04:00
L51,02,2869,null,o,1,Orla,TO-ORL,13:24:00
L51,02,2869,null,o,02,Orla,TO-ORL,14:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,15:04:00
L51,02,2869,null,o,02,Orla,TO-ORL,15:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,16:04:00
L51,02,2869,null,o,02,Orla,TO-ORL,16:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,17:04:00
L51,02,2869,null,o,02,Orla,TO-ORL,17:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,18:04:00
L51,02,2869,null,o,02,Orla,TO-ORL,18:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,19:04:00
L51,02,2869,null,o,02,Orla,TO-ORL,19:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,20:04:00
L51,02,2869,null,o,02,Orla,TO-ORL,20:44:00
L51,02,2869,null,o,1,Orla,TO-ORL,21:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,22:44:00
L51,02,2360,null,o,02,Orla,TO-ORL,04:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,05:03:00
L51,02,2360,null,o,02,Orla,TO-ORL,05:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,06:03:00
L51,02,2360,null,o,02,Orla,TO-ORL,06:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,06:58:00
L51,02,2360,null,o,02,Orla,TO-ORL,07:38:00
L51,02,2360,null,o,1,Orla,TO-ORL,08:23:00
L51,02,2360,null,o,02,Orla,TO-ORL,09:03:00
L51,02,2360,null,o,1,Orla,TO-ORL,10:03:00
L51,02,2360,null,o,1,Orla,TO-ORL,11:03:00
L51,02,2360,null,o,1,Orla,TO-ORL,12:03:00
L51,02,2360,null,o,1,Orla,TO-ORL,13:23:00
L51,02,2360,null,o,02,Orla,TO-ORL,14:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,15:03:00
L51,02,2360,null,o,02,Orla,TO-ORL,15:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,16:03:00
L51,02,2360,null,o,02,Orla,TO-ORL,16:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,17:03:00
L51,02,2360,null,o,02,Orla,TO-ORL,17:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,18:03:00
L51,02,2360,null,o,02,Orla,TO-ORL,18:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,19:03:00
L51,02,2360,null,o,02,Orla,TO-ORL,19:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,20:03:00
L51,02,2360,null,o,02,Orla,TO-ORL,20:43:00
L51,02,2360,null,o,1,Orla,TO-ORL,21:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,22:43:00
L51,52,2242,null,o,02,Orla,TO-ORL,04:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,05:08:00
L51,52,2242,null,o,02,Orla,TO-ORL,05:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,06:08:00
L51,52,2242,null,o,02,Orla,TO-ORL,06:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,07:03:00
L51,52,2242,null,o,02,Orla,TO-ORL,07:44:00
L51,52,2242,null,o,1,Orla,TO-ORL,08:29:00
L51,52,2242,null,o,02,Orla,TO-ORL,09:08:00
L51,52,2242,null,o,1,Orla,TO-ORL,10:08:00
L51,52,2242,null,o,1,Orla,TO-ORL,11:08:00
L51,52,2242,null,o,1,Orla,TO-ORL,12:08:00
L51,52,2242,null,o,1,Orla,TO-ORL,13:28:00
L51,52,2242,null,o,02,Orla,TO-ORL,14:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,15:08:00
L51,52,2242,null,o,02,Orla,TO-ORL,15:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,16:08:00
L51,52,2242,null,o,02,Orla,TO-ORL,16:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,17:08:00
L51,52,2242,null,o,02,Orla,TO-ORL,17:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,18:08:00
L51,52,2242,null,o,02,Orla,TO-ORL,18:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,19:08:00
L51,52,2242,null,o,02,Orla,TO-ORL,19:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,20:08:00
L51,52,2242,null,o,02,Orla,TO-ORL,20:48:00
L51,52,2242,null,o,1,Orla,TO-ORL,21:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,22:48:00
L51,03,2869,null,o,02,Orla,TO-ORL,04:25:00
L51,03,2869,null,w,02,Warsztatowa,TO-OWR,05:02:00
L51,03,2869,null,o,1,Orla,TO-ORL,05:05:00
L51,03,2869,null,o,02,Orla,TO-ORL,05:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,05:37:00
L51,03,2869,null,w,02,Warsztatowa,TO-OWR,06:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,06:05:00
L51,03,2869,null,o,02,Orla,TO-ORL,06:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,06:37:00
L51,03,2869,null,o,1,Orla,TO-ORL,07:00:00
L51,03,2869,null,w,02,Warsztatowa,TO-OWR,07:07:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,07:37:00
L51,03,2869,null,o,02,Orla,TO-ORL,07:41:00
L51,03,2869,null,w,02,Warsztatowa,TO-OWR,08:07:00
L51,03,2869,null,o,1,Orla,TO-ORL,08:26:00
L51,03,2869,null,o,02,Orla,TO-ORL,09:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,09:07:00
L51,03,2869,null,w,02,Warsztatowa,TO-OWR,09:42:00
L51,03,2869,null,o,1,Orla,TO-ORL,10:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,10:42:00
L51,03,2869,null,o,1,Orla,TO-ORL,11:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,11:42:00
L51,03,2869,null,o,1,Orla,TO-ORL,12:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,12:42:00
L51,03,2869,null,o,1,Orla,TO-ORL,13:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,14:04:00
L51,03,2869,null,o,02,Orla,TO-ORL,14:25:00
L51,03,2869,null,w,02,Warsztatowa,TO-OWR,15:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,15:05:00
L51,03,2869,null,o,02,Orla,TO-ORL,15:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,15:39:00
L51,03,2869,null,w,02,Warsztatowa,TO-OWR,16:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,16:05:00
L51,03,2869,null,o,02,Orla,TO-ORL,16:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,16:39:00
L51,03,2869,null,w,02,Warsztatowa,TO-OWR,17:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,17:05:00
L51,03,2869,null,o,02,Orla,TO-ORL,17:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,17:34:00
L51,03,2869,null,w,02,Warsztatowa,TO-OWR,18:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,18:05:00
L51,03,2869,null,o,02,Orla,TO-ORL,18:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,18:34:00
L51,03,2869,null,w,02,Warsztatowa,TO-OWR,19:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,19:05:00
L51,03,2869,null,o,02,Orla,TO-ORL,19:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,19:34:00
L51,03,2869,null,w,02,Warsztatowa,TO-OWR,20:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,20:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,20:34:00
L51,03,2869,null,o,02,Orla,TO-ORL,20:45:00
L51,03,2869,null,w,02,Warsztatowa,TO-OWR,21:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,21:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,22:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,22:45:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,23:09:00
L51,01,2864,null,w,02,Warsztatowa,TO-OWR,05:10:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,05:45:00
L51,01,2864,null,w,02,Warsztatowa,TO-OWR,06:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,06:45:00
L51,01,2864,null,w,02,Warsztatowa,TO-OWR,07:15:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,07:45:00
L51,01,2864,null,w,02,Warsztatowa,TO-OWR,08:15:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,09:15:00
L51,01,2864,null,w,02,Warsztatowa,TO-OWR,09:50:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,10:50:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,11:50:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,12:50:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,14:12:00
L51,01,2864,null,w,02,Warsztatowa,TO-OWR,15:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,15:47:00
L51,01,2864,null,w,02,Warsztatowa,TO-OWR,16:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,16:47:00
L51,01,2864,null,w,02,Warsztatowa,TO-OWR,17:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,17:42:00
L51,01,2864,null,w,02,Warsztatowa,TO-OWR,18:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,18:42:00
L51,01,2864,null,w,02,Warsztatowa,TO-OWR,19:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,19:42:00
L51,01,2864,null,w,02,Warsztatowa,TO-OWR,20:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,20:42:00
L51,01,2864,null,w,02,Warsztatowa,TO-OWR,21:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,22:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,23:17:00
L51,01,2863,null,w,02,Warsztatowa,TO-OWR,05:08:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,05:43:00
L51,01,2863,null,w,02,Warsztatowa,TO-OWR,06:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,06:43:00
L51,01,2863,null,w,02,Warsztatowa,TO-OWR,07:13:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,07:43:00
L51,01,2863,null,w,02,Warsztatowa,TO-OWR,08:13:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,09:13:00
L51,01,2863,null,w,02,Warsztatowa,TO-OWR,09:48:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,10:48:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,11:48:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,12:48:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,14:10:00
L51,01,2863,null,w,02,Warsztatowa,TO-OWR,15:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,15:45:00
L51,01,2863,null,w,02,Warsztatowa,TO-OWR,16:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,16:45:00
L51,01,2863,null,w,02,Warsztatowa,TO-OWR,17:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,17:40:00
L51,01,2863,null,w,02,Warsztatowa,TO-OWR,18:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,18:40:00
L51,01,2863,null,w,02,Warsztatowa,TO-OWR,19:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,19:40:00
L51,01,2863,null,w,02,Warsztatowa,TO-OWR,20:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,20:40:00
L51,01,2863,null,w,02,Warsztatowa,TO-OWR,21:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,22:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,23:15:00
L51,02,2868,null,o,02,Orla,TO-ORL,04:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,04:55:00
L51,02,2868,null,o,02,Orla,TO-ORL,05:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,05:55:00
L51,02,2868,null,o,02,Orla,TO-ORL,06:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,06:50:00
L51,02,2868,null,o,02,Orla,TO-ORL,07:30:00
L51,02,2868,null,o,1,Orla,TO-ORL,08:15:00
L51,02,2868,null,o,02,Orla,TO-ORL,08:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,09:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,10:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,11:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,13:15:00
L51,02,2868,null,o,02,Orla,TO-ORL,14:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,14:55:00
