Lines,Lon,VehicleNumber,Time,Lat,Brigade
730,21.1168392,4317,2024-01-30 10:53:44,52.2342907,053
146,21.1880271,4318,2024-01-30 15:50:59,52.1565464,08
319,21.0729946,4319,2024-01-30 15:50:59,52.1553326,05
119,21.0027507,4320,2024-01-30 15:50:59,52.2065455,2
146,21.1751419,4321,2024-01-30 15:50:59,52.1578309,1
146,21.059289,4322,2024-01-30 15:51:00,52.2267297,3
702,21.1447763,4323,2024-01-30 15:50:57,52.184795,03
173,21.0838809,4324,2024-01-30 15:51:00,52.2455782,011
146,21.117303,4325,2024-01-30 15:28:42,52.233016,09
147,21.1872312,4326,2024-01-30 15:50:59,52.2070072,1
147,21.0388819,4327,2024-01-30 15:51:00,52.2437292,4
730,21.0981354,4328,2024-01-30 15:51:00,52.2348439,01
319,21.1624575,4329,2024-01-30 15:50:58,52.1646288,04
714,20.9137084,4330,2024-01-30 15:51:00,52.2378937,1
178,20.9554277,4331,2024-01-30 15:50:59,52.2142314,1
178,20.8995309,4332,2024-01-30 15:50:59,52.1900105,5
197,20.92217,4333,2024-01-30 09:52:54,52.196473,09
714,20.840038,4334,2024-01-30 15:50:59,52.247891,04
729,20.853529,4335,2024-01-30 15:50:56,52.2461286,1
178,20.9807859,4336,2024-01-30 15:50:59,52.2294569,8
122,20.933591,4337,2024-01-30 15:51:00,52.2708442,9
714,20.8458872,4338,2024-01-30 15:51:00,52.2510837,04
197,20.9582205,4339,2024-01-30 15:51:00,52.2811676,1
156,21.048138,4400,2024-01-30 15:50:58,52.287689,1
197,20.939968,4401,2024-01-30 15:50:59,52.236324,3
197,20.976463,4402,2024-01-30 15:51:00,52.287708,7
170,21.021811,4403,2024-01-30 15:50:56,52.262386,3
170,21.033585,4404,2024-01-30 15:50:59,52.259159,06
122,20.903137,4405,2024-01-30 15:50:56,52.228119,8
123,21.0523486,4406,2024-01-30 15:51:00,52.2501996,09
134,21.053347,4407,2024-01-30 15:50:58,52.36039,04
134,21.061142,4408,2024-01-30 15:50:57,52.306999,2
134,21.047455,4409,2024-01-30 15:51:00,52.340096,1
126,20.952875,4410,2024-01-30 15:51:00,52.317333,1
338,21.034763,4411,2024-01-30 15:50:57,52.25832,04
122,20.896744,4412,2024-01-30 15:50:56,52.234745,013
134,20.987501,4413,2024-01-30 15:50:56,52.283897,3
166,21.046452,4414,2024-01-30 15:50:57,52.155739,8
134,20.968308,4415,2024-01-30 15:50:59,52.271851,05
169,21.044506,4416,2024-01-30 15:50:59,52.278435,4
123,21.084721,4418,2024-01-30 15:51:00,52.251453,2
123,21.0971429,4419,2024-01-30 15:50:57,52.2342427,1
123,21.063202,4420,2024-01-30 15:50:56,52.228432,6
122,20.98308,4421,2024-01-30 15:50:59,52.272633,1
338,21.100641,4422,2024-01-30 15:50:56,52.260567,02
303,20.978018,4424,2024-01-30 15:51:00,52.266548,1
338,21.053654,4425,2024-01-30 15:50:56,52.260647,03
126,21.010719,4427,2024-01-30 15:51:00,52.316189,2
173,21.243345,4428,2024-01-30 15:50:59,52.22488,10
123,21.043444,4429,2024-01-30 15:51:00,52.250141,5
173,21.063768,4430,2024-01-30 15:50:56,52.251667,6
166,21.045343,4431,2024-01-30 15:50:56,52.248791,343
303,20.948025,4432,2024-01-30 15:50:56,52.276947,3
170,21.080721,4433,2024-01-30 15:50:58,52.277473,05
166,21.049856,4434,2024-01-30 15:50:59,52.237926,2
191,20.9195977,5201,2024-01-30 15:50:54,52.2047475,5
105,20.9365522,5202,2024-01-30 15:50:53,52.2253839,5
721,20.8297275,5203,2024-01-30 15:50:53,52.0550182,1
517,20.9911777,5204,2024-01-30 15:50:59,52.2255917,3
733,20.9222678,5205,2024-01-30 11:05:05,52.1961657,710
523,21.0853925,5206,2024-01-30 15:50:53,52.2453371,14
172,20.9814542,5207,2024-01-30 15:50:51,52.2016543,5
517,21.0218955,5208,2024-01-30 15:50:58,52.2304016,4
706,20.9083005,5210,2024-01-30 15:50:58,52.1442786,1
187,20.9359739,5211,2024-01-30 15:50:43,52.200803,10
717,20.8382862,5212,2024-01-30 15:51:00,52.17344,66
187,20.9025617,5213,2024-01-30 15:50:57,52.1988841,1
713,20.9307656,5214,2024-01-30 15:50:27,52.2249289,1
184,20.9401191,5215,2024-01-30 15:51:00,52.2805727,493
186,20.9223226,5216,2024-01-30 09:38:34,52.1961684,015
719,20.6565701,5217,2024-01-30 15:50:54,52.2632826,3
136,20.962867,5218,2024-01-30 15:50:54,52.2160065,11
517,20.865301,5219,2024-01-30 15:50:56,52.1962993,10
191,20.9096205,5220,2024-01-30 15:50:53,52.1941503,6
191,20.9071501,5221,2024-01-30 15:50:55,52.1925886,1
716,20.895166,5222,2024-01-30 15:50:51,52.216521,63
171,21.0434025,5223,2024-01-30 15:50:59,52.2229016,4
717,20.8398393,5224,2024-01-30 15:50:53,52.1847194,65
184,20.9294363,5225,2024-01-30 15:50:53,52.292906,3
716,20.9184664,5226,2024-01-30 15:50:52,52.2204433,01
317,20.99152,5229,2024-01-30 15:50:59,52.1770299,07
124,20.964984,5230,2024-01-30 15:50:59,52.151786,2
191,20.9832529,5232,2024-01-30 15:50:53,52.2181663,3
717,20.921918,5236,2024-01-30 11:37:23,52.1960783,64
184,20.9510879,5237,2024-01-30 15:50:56,52.2289091,5
172,20.9625561,5239,2024-01-30 15:50:55,52.2170091,7
523,20.9577972,5240,2024-01-30 15:51:00,52.2267137,8
317,21.084236,5241,2024-01-30 15:50:54,52.166418,3
717,20.9371517,5242,2024-01-30 15:50:58,52.2015495,068
188,20.9790367,5243,2024-01-30 15:50:52,52.1692212,2
ZA1,20.937337,5244,2024-01-30 15:50:51,52.2018069,01
517,20.9659534,5247,2024-01-30 15:50:52,52.2182263,2
ZA1,20.9801635,5249,2024-01-30 15:50:53,52.2225527,02
191,20.949359,5250,2024-01-30 15:50:45,52.210191,2
523,21.0090053,5251,2024-01-30 15:50:56,52.2172836,714
136,21.0213497,5252,2024-01-30 15:50:53,52.1584256,2
517,20.9778962,5253,2024-01-30 15:50:56,52.217272,7
191,20.9593273,5254,2024-01-30 15:50:56,52.2154302,4
191,20.9836041,5255,2024-01-30 15:50:56,52.2194087,09
188,21.1242077,5257,2024-01-30 15:50:59,52.2421244,5
523,21.0161252,5258,2024-01-30 15:50:58,52.2173394,023
187,21.0689884,5259,2024-01-30 15:50:58,52.1815151,6
187,20.9207221,5260,2024-01-30 15:50:57,52.1965511,10
138,21.1002801,5401,2024-01-30 15:50:59,52.2601787,1
414,21.0474034,5402,2024-01-30 12:33:22,52.2647955,09
140,21.131342,5403,2024-01-30 15:50:59,52.354786,06
509,21.061987,5404,2024-01-30 15:51:00,52.230358,3
116,21.0248942,5405,2024-01-30 15:50:57,52.2205812,7
518,20.941616,5406,2024-01-30 15:51:00,52.33326,7
705,20.9665967,5407,2024-01-30 15:50:59,52.2709162,07
120,21.051197,5408,2024-01-30 15:51:00,52.25256,2
120,21.05492,5409,2024-01-30 15:50:56,52.296894,010
132,21.067387,5411,2024-01-30 15:51:00,52.316517,5
512,21.049648,5412,2024-01-30 15:50:58,52.286003,1
190,20.973173,5414,2024-01-30 15:50:59,52.23737,018
520,21.002146,5415,2024-01-30 15:50:59,52.243076,5
127,20.925112,5416,2024-01-30 15:50:57,52.203701,4
Z26,20.955446,5417,2024-01-30 15:50:52,52.230675,04
112,21.041075,5418,2024-01-30 15:50:56,52.296066,6
190,20.925671,5419,2024-01-30 15:50:55,52.234066,5
Z26,20.966833,5420,2024-01-30 15:50:59,52.230549,3
509,20.946678,5421,2024-01-30 15:50:58,52.339989,12
414,20.947916,5423,2024-01-30 15:50:59,52.200554,09
120,21.0618906,5424,2024-01-30 15:51:00,52.3616824,6
511,20.942829,5426,2024-01-30 15:51:00,52.348721,1
512,21.075109,5427,2024-01-30 15:51:00,52.286816,5
120,21.066629,5428,2024-01-30 15:51:00,52.314007,09
112,21.042192,5429,2024-01-30 15:50:57,52.295498,5
120,21.0467,5430,2024-01-30 15:50:57,52.3471,5
340,21.115,5431,2024-01-30 15:50:49,52.335,02
414,21.0468655,5432,2024-01-30 15:31:09,52.2646832,07
112,21.041382,5433,2024-01-30 15:50:58,52.296135,2
Z26,20.9294437,5434,2024-01-30 15:50:56,52.2249471,1
511,20.929993,5435,2024-01-30 15:50:59,52.291237,06
199,21.0457844,5436,2024-01-30 14:52:19,52.2647357,05
162,21.037102,5437,2024-01-30 15:50:58,52.252735,6
138,21.046,5438,2024-01-30 15:51:00,52.2481,8
509,21.035519,5439,2024-01-30 15:51:00,52.253674,8
723,20.921631,5440,2024-01-30 15:50:58,52.398537,470
500,21.019463,5441,2024-01-30 15:50:58,52.263569,7
180,21.084072,5442,2024-01-30 15:50:57,52.167641,4
735,20.967535,5443,2024-01-30 15:50:57,52.271702,62
509,21.047101,5444,2024-01-30 10:11:25,52.264876,017
Z26,20.944923,5445,2024-01-30 15:50:55,52.226841,2
120,21.062635,5446,2024-01-30 15:50:58,52.325127,7
738,21.088673,5447,2024-01-30 15:50:57,52.302956,3
140,21.12225,5448,2024-01-30 15:50:59,52.34409,2
723,20.925608,5450,2024-01-30 15:50:59,52.390209,474
138,21.0546482,5451,2024-01-30 15:51:00,52.233442,3
500,21.046755,5452,2024-01-30 15:51:00,52.282421,3
190,21.018414,5453,2024-01-30 15:51:00,52.247715,7
518,20.992865,5454,2024-01-30 15:51:00,52.286392,011
112,21.059067,5455,2024-01-30 15:50:57,52.302898,3
140,21.053705,5456,2024-01-30 15:50:58,52.275867,08
738,21.196026,5457,2024-01-30 15:50:58,52.403572,1
414,20.97587,5458,2024-01-30 15:50:59,52.210041,08
120,21.047186,5459,2024-01-30 15:50:59,52.276207,4
190,21.085369,5460,2024-01-30 15:51:00,52.305023,1
175,21.018597,5870,2024-01-30 15:50:58,52.234951,408
175,20.9782609,5871,2024-01-30 15:50:59,52.1694904,334
503,21.0407652,5872,2024-01-30 15:50:59,52.1958461,1
175,20.997936,5873,2024-01-30 11:43:45,52.187053,705
128,21.012917,5874,2024-01-30 15:50:59,52.243153,704
503,21.042904,5875,2024-01-30 15:50:56,52.148232,10
127,21.029943,5876,2024-01-30 15:50:58,52.230095,9
128,21.0162602,5877,2024-01-30 15:50:53,52.2407554,700
128,20.980768,5878,2024-01-30 15:50:56,52.198334,402
519,21.028091,5879,2024-01-30 15:51:00,52.20779,8
175,20.9791751,5880,2024-01-30 15:50:59,52.1697729,333
175,20.994943,5881,2024-01-30 15:50:47,52.22643,411
128,20.997953,5882,2024-01-30 14:49:38,52.186931,700
175,20.981207,5883,2024-01-30 15:50:58,52.191399,708
174,20.99555,5884,2024-01-30 15:50:59,52.170067,09
503,21.044632,5885,2024-01-30 15:51:00,52.176636,3
522,21.020468,5886,2024-01-30 15:50:55,52.2118,08
175,21.012749,5887,2024-01-30 15:50:58,52.243149,400
503,21.046286,5888,2024-01-30 15:50:59,52.188473,12
128,20.985254,5889,2024-01-30 15:50:57,52.203106,405
519,21.038977,5890,2024-01-30 15:50:58,52.197533,7
503,21.036478,5891,2024-01-30 15:51:00,52.200451,11
128,20.989988,5892,2024-01-30 15:50:59,52.225243,703
519,21.043388,5893,2024-01-30 15:50:57,52.193382,6
175,20.990021,5894,2024-01-30 15:50:59,52.215981,705
127,20.962168,5896,2024-01-30 15:50:57,52.21693,5
128,21.01099,5897,2024-01-30 15:51:00,52.244732,407
127,21.02516,5898,2024-01-30 15:50:57,52.241268,6
503,21.03347,5899,2024-01-30 15:50:56,52.203693,6
111,21.015728,5900,2024-01-30 15:50:59,52.240723,013
128,20.969564,5901,2024-01-30 15:50:58,52.206618,403
503,21.0242,5902,2024-01-30 15:50:53,52.2237,4
111,21.016054,5904,2024-01-30 15:51:00,52.240746,7
116,21.069521,5906,2024-01-30 15:50:58,52.169529,3
151,21.10494,5908,2024-01-30 15:50:55,52.230103,06
128,20.9638,5909,2024-01-30 15:50:59,52.2076,702
116,21.030811,5910,2024-01-30 15:50:59,52.206398,5
180,21.029387,5912,2024-01-30 15:50:58,52.208668,015
175,20.988997,5914,2024-01-30 15:50:56,52.21822,410
180,21.0264,5916,2024-01-30 15:50:58,52.2141,7
128,20.973969,5917,2024-01-30 15:51:00,52.205105,404
116,21.116465,5918,2024-01-30 15:43:47,52.233991,737
507,21.0585,5919,2024-01-30 15:50:56,52.236,09
111,21.066748,5920,2024-01-30 15:50:55,52.23317,2
180,20.998356,5921,2024-01-30 15:50:57,52.249168,017
116,20.996534,5922,2024-01-30 15:50:56,52.25713,8
180,20.945854,5923,2024-01-30 15:50:56,52.266315,10
180,20.998484,5925,2024-01-30 15:50:59,52.24929,13
507,21.100626,5926,2024-01-30 15:50:59,52.223076,011
111,21.0664,5927,2024-01-30 15:50:58,52.2332,5
116,21.013655,5928,2024-01-30 15:51:00,52.245632,6
503,21.002325,5929,2024-01-30 15:50:56,52.254723,8
175,21.016598,5930,2024-01-30 15:50:57,52.240002,412
503,21.046413,5932,2024-01-30 15:50:58,52.190189,2
111,20.991941,5933,2024-01-30 15:50:56,52.248241,8
175,21.116026,5934,2024-01-30 13:25:01,52.234173,409
180,21.066727,5935,2024-01-30 15:50:58,52.184299,433
111,21.083874,5936,2024-01-30 15:50:59,52.226364,4
175,20.989824,5937,2024-01-30 15:50:56,52.224113,706
116,21.06056,5938,2024-01-30 15:50:56,52.177067,17
128,21.021152,5939,2024-01-30 15:50:59,52.23175,401
175,20.977808,5940,2024-01-30 15:50:56,52.180466,707
180,21.013794,5941,2024-01-30 15:50:59,52.245365,438
116,21.036791,5942,2024-01-30 15:50:56,52.200054,4
128,20.989853,5943,2024-01-30 15:51:00,52.219753,701
175,20.983793,5944,2024-01-30 15:51:00,52.197563,409
116,20.923086,5945,2024-01-30 15:50:58,52.280182,12
507,21.115406,5946,2024-01-30 13:50:51,52.234188,011
111,21.001637,5947,2024-01-30 15:50:58,52.24382,10
116,21.03216,5948,2024-01-30 15:51:00,52.205276,15
180,21.078526,5949,2024-01-30 15:50:57,52.174206,5
518,20.942247,5951,2024-01-30 15:50:56,52.335258,012
116,21.083849,5953,2024-01-30 15:50:57,52.168022,431
518,20.9365977,5954,2024-01-30 15:51:00,52.3279842,09
111,21.102497,5955,2024-01-30 15:50:57,52.222069,011
180,20.979,5956,2024-01-30 15:50:58,52.2447,12
518,21.0178,5957,2024-01-30 15:50:59,52.2368,3
180,21.048548,5958,2024-01-30 15:50:55,52.205795,6
127,20.971904,5959,2024-01-30 15:50:51,52.2199686,1
518,20.9785,5960,2024-01-30 15:50:58,52.312231,1
180,21.040916,5961,2024-01-30 15:50:59,52.20673,2
116,20.93288,5962,2024-01-30 15:50:56,52.27869,10
111,21.036327,5963,2024-01-30 15:50:59,52.235035,1
127,21.020506,5964,2024-01-30 15:50:57,52.243141,7
127,21.0058764,5965,2024-01-30 15:50:57,52.2287002,010
503,21.04266,5966,2024-01-30 15:51:00,52.147591,9
180,20.92498,5967,2024-01-30 15:50:57,52.272408,11
503,21.046153,5968,2024-01-30 10:24:50,52.265394,014
111,21.094336,5969,2024-01-30 15:50:55,52.227478,3
180,21.045633,5971,2024-01-30 14:31:26,52.265648,4
518,20.990133,5972,2024-01-30 15:50:53,52.264778,2
116,21.023451,5973,2024-01-30 15:51:00,52.226696,16
518,21.0179077,5974,2024-01-30 15:50:59,52.237091,4
503,21.037815,5975,2024-01-30 15:50:59,52.162384,013
116,20.956457,5976,2024-01-30 15:50:59,52.275993,9
111,21.035799,5979,2024-01-30 15:50:59,52.234764,6
180,21.036528,5980,2024-01-30 15:50:58,52.206902,1
111,20.9794171,5981,2024-01-30 15:50:58,52.2443835,9
127,21.0457099,5983,2024-01-30 13:30:39,52.26466,4
127,21.03688,5984,2024-01-30 15:51:00,52.23214,8
128,21.020287,5985,2024-01-30 15:50:58,52.232002,406
116,20.923208,5987,2024-01-30 15:50:58,52.275089,11
518,20.942158,5988,2024-01-30 15:50:56,52.334557,08
518,20.976297,5989,2024-01-30 15:50:59,52.315193,010
503,21.0341917,5990,2024-01-30 15:50:58,52.2028372,014
202,21.047718,5991,2024-01-30 15:50:57,52.264637,779
518,21.046034,5992,2024-01-30 10:24:02,52.265468,09
116,21.045443,5993,2024-01-30 15:50:57,52.191395,2
503,21.025465,5994,2024-01-30 15:50:56,52.218388,5
518,20.947813,5995,2024-01-30 15:50:59,52.317829,6
180,21.030298,5996,2024-01-30 15:50:59,52.207462,016
180,20.974144,5998,2024-01-30 15:50:58,52.254162,9
180,21.018209,5999,2024-01-30 15:51:00,52.23584,14
L18,20.8044961,60052,2024-01-30 15:49:24,52.294476,1
L18,20.8065275,60053,2024-01-30 15:49:36,52.2995066,03
L18,20.8431396,60055,2024-01-30 15:50:12,52.2507019,2
L29,20.579572,60056,2024-01-30 15:49:52,52.2574903,1
L-6,20.8981138,60057,2024-01-30 15:50:59,52.2580441,1
L-7,20.8768403,60058,2024-01-30 15:50:57,52.2900356,1
L-6,20.6917683,60059,2024-01-30 15:50:57,52.2419923,02
L-7,20.817276,60060,2024-01-30 15:50:55,52.2314146,2
148,21.101576,6200,2024-01-30 15:50:50,52.241511,011
184,20.958242,6201,2024-01-30 15:50:56,52.224052,6
172,21.0536017,6202,2024-01-30 15:50:59,52.1802202,2
713,20.757095,6203,2024-01-30 15:50:55,52.211445,3
713,20.880831,6204,2024-01-30 15:51:00,52.216347,2
414,20.960459,6205,2024-01-30 15:51:00,52.197712,01
711,20.9204157,6206,2024-01-30 15:51:00,52.1966489,709
711,20.943287,6207,2024-01-30 15:51:00,52.175694,709
728,20.941143,6208,2024-01-30 15:51:00,52.17374,1
716,20.828798,6209,2024-01-30 15:50:56,52.192917,067
706,20.9209852,6210,2024-01-30 15:50:59,52.1544835,2
711,20.84885,6213,2024-01-30 15:50:56,52.111317,506
743,20.799549,6215,2024-01-30 15:51:00,52.215,1
182,21.11314,6217,2024-01-30 15:50:59,52.235733,1
191,20.947556,6218,2024-01-30 15:51:00,52.208645,010
105,20.980406,6219,2024-01-30 15:50:55,52.229687,1
401,21.026358,6220,2024-01-30 15:50:56,52.173428,7
188,20.987558,6221,2024-01-30 15:50:57,52.208672,1
717,20.92893,6222,2024-01-30 15:50:59,52.196716,069
401,20.921816,6223,2024-01-30 15:50:57,52.196339,028
188,20.919968,6225,2024-01-30 15:50:58,52.196598,09
184,20.963997,6226,2024-01-30 15:50:58,52.209221,7
716,20.852844,6227,2024-01-30 15:50:43,52.19044,62
191,20.882473,6228,2024-01-30 15:51:00,52.189194,7
136,20.984882,6229,2024-01-30 15:51:00,52.202072,7
523,20.9575251,6230,2024-01-30 15:51:00,52.2274491,7
105,20.9557364,6231,2024-01-30 15:51:00,52.2278827,7
711,20.806118,6232,2024-01-30 15:49:19,52.098266,710
172,21.012486,6233,2024-01-30 15:50:57,52.195877,4
728,20.88467,6234,2024-01-30 15:50:59,52.01786,02
317,21.0268769,6235,2024-01-30 15:50:58,52.1733952,2
713,20.829908,6236,2024-01-30 15:50:59,52.213043,05
743,20.903177,6237,2024-01-30 15:50:57,52.239037,05
401,20.869381,6238,2024-01-30 15:50:54,52.197994,3
733,20.799591,6239,2024-01-30 15:50:59,52.089508,507
721,20.943859,6240,2024-01-30 15:50:55,52.175282,02
177,20.875097,6241,2024-01-30 15:50:55,52.200539,09
186,20.940628,6242,2024-01-30 15:50:55,52.325897,018
105,20.897127,6243,2024-01-30 15:50:55,52.227879,4
414,20.9208724,6244,2024-01-30 14:49:36,52.1965536,04
L39,21.0350949,70001,2024-01-30 15:49:02,52.0829665,3
L39,21.01851,70004,2024-01-30 15:49:41,52.1105188,2
L39,21.0254913,70006,2024-01-30 15:49:53,52.0754098,4
L52,21.0731325,70007,2024-01-30 15:50:56,52.0779245,1
L39,21.0285586,70009,2024-01-30 15:50:19,52.0673955,3
L14,21.1670495,70021,2024-01-30 15:50:59,52.1041075,1
L-4,21.0070748,70025,2024-01-30 15:50:57,52.0964326,03
L21,21.1458095,70028,2024-01-30 15:50:58,52.0818578,1
L-4,20.8810581,70030,2024-01-30 15:50:56,52.0467881,2
L-4,20.8857121,70032,2024-01-30 15:50:56,52.046382,1
L30,21.1913364,70033,2024-01-30 08:48:05,51.9873073,02
L-3,21.0022996,70036,2024-01-30 15:50:59,52.0828374,03
L50,21.2402081,70037,2024-01-30 15:50:56,52.1276113,2
L23,21.0527631,70041,2024-01-30 15:50:02,52.0690811,695
L28,21.1148895,70043,2024-01-30 09:33:50,52.1027455,53
L42,21.1222818,70045,2024-01-30 15:50:55,52.0902828,52
112,21.078852,7200,2024-01-30 15:51:00,52.30703,9
517,20.91853,7201,2024-01-30 15:51:00,52.198566,1
517,20.9113266,7202,2024-01-30 15:51:00,52.1965687,011
186,20.974762,7203,2024-01-30 15:50:56,52.316586,017
186,20.958609,7204,2024-01-30 15:51:00,52.266582,014
706,20.943039,7205,2024-01-30 15:50:57,52.175438,03
124,20.9433341,7206,2024-01-30 15:51:00,52.1756364,1
177,20.897522,7208,2024-01-30 15:50:56,52.227665,07
189,20.914421,7209,2024-01-30 15:50:56,52.20845,16
414,21.04133,7210,2024-01-30 15:50:55,52.29129,04
172,20.964598,7211,2024-01-30 15:51:00,52.217339,6
189,20.973892,7212,2024-01-30 15:50:59,52.184937,10
414,21.027411,7213,2024-01-30 15:50:58,52.287422,05
517,21.004354,7214,2024-01-30 15:50:59,52.228039,6
189,21.064455,7215,2024-01-30 15:50:58,52.186005,018
733,20.783188,7217,2024-01-30 15:51:00,52.077484,01
189,20.916706,7218,2024-01-30 15:50:59,52.224762,15
713,20.758863,7219,2024-01-30 15:50:59,52.211365,04
401,20.949068,7220,2024-01-30 15:50:57,52.192131,010
190,21.046499,7221,2024-01-30 15:50:57,52.259903,014
190,21.064848,7222,2024-01-30 15:50:58,52.273914,6
124,20.935383,7223,2024-01-30 15:51:00,52.168125,03
187,20.972794,7224,2024-01-30 15:50:58,52.219013,9
184,20.922729,7225,2024-01-30 15:50:57,52.259689,09
184,20.964987,7226,2024-01-30 15:50:59,52.210358,8
136,21.0550984,7227,2024-01-30 15:51:00,52.1471014,4
401,21.022003,7228,2024-01-30 15:50:59,52.173115,9
190,20.92016,7230,2024-01-30 15:50:54,52.197231,014
186,20.969198,7231,2024-01-30 15:51:00,52.2136,015
184,20.938721,7232,2024-01-30 15:50:59,52.277271,2
189,21.040508,7234,2024-01-30 15:51:00,52.170952,4
ZA1,20.984716,7235,2024-01-30 15:51:00,52.221069,03
189,20.8967,7236,2024-01-30 15:50:59,52.2355,022
189,21.027349,7237,2024-01-30 15:50:59,52.173454,024
189,21.066578,7238,2024-01-30 15:50:59,52.184307,6
523,21.10622,7239,2024-01-30 15:50:55,52.247257,13
190,20.897564,7240,2024-01-30 15:50:56,52.239594,10
189,21.061209,7242,2024-01-30 15:51:00,52.185123,7
190,20.995474,7243,2024-01-30 15:51:00,52.242645,13
187,21.046171,7244,2024-01-30 15:50:56,52.215965,4
189,20.913286,7245,2024-01-30 15:51:00,52.210678,020
171,20.93071,7247,2024-01-30 15:50:59,52.240459,452
112,21.088663,7248,2024-01-30 15:51:00,52.303352,4
190,20.90032,7249,2024-01-30 15:50:56,52.227879,9
401,20.9628204,7250,2024-01-30 15:51:00,52.1885516,027
189,20.9516306,7251,2024-01-30 15:50:55,52.1914464,11
187,21.046789,7252,2024-01-30 15:50:59,52.212807,7
523,21.078432,7253,2024-01-30 15:50:59,52.235619,10
401,20.8956947,7254,2024-01-30 15:51:00,52.1935517,2
189,21.010952,7255,2024-01-30 15:50:59,52.17453,3
517,21.042412,7257,2024-01-30 15:50:56,52.226048,5
189,21.020874,7259,2024-01-30 15:51:00,52.173065,019
171,20.925102,7301,2024-01-30 15:50:59,52.272461,451
182,20.9909737,7302,2024-01-30 15:50:59,52.2165415,6
525,21.128815,7303,2024-01-30 15:50:59,52.233429,8
411,21.068258,7304,2024-01-30 15:51:00,52.230442,720
523,20.913738,7305,2024-01-30 15:51:00,52.23933,020
523,21.1163274,7306,2024-01-30 14:53:49,52.2342869,9
158,21.087826,7307,2024-01-30 15:50:56,52.236202,4
521,21.1480134,7308,2024-01-30 15:50:54,52.2239784,4
523,20.991451,7309,2024-01-30 15:50:58,52.216526,9
158,21.063389,7310,2024-01-30 15:50:55,52.240467,7
158,20.963043,7311,2024-01-30 15:50:53,52.216713,8
202,21.105722,7312,2024-01-30 15:50:59,52.24614,541
158,20.975494,7313,2024-01-30 15:50:57,52.22118,2
158,20.951965,7314,2024-01-30 15:51:00,52.211964,1
158,21.1128462,7315,2024-01-30 15:50:59,52.2357476,6
158,21.108107,7317,2024-01-30 15:50:58,52.236668,5
199,21.0413709,7318,2024-01-30 15:51:00,52.300034,4
402,21.049589,7319,2024-01-30 15:50:56,52.1954,3
125,21.097288,7320,2024-01-30 15:51:00,52.243454,1
182,21.112581,7321,2024-01-30 15:50:59,52.23661,9
525,21.111641,7322,2024-01-30 15:50:54,52.233074,09
E-2,21.031878,7323,2024-01-30 15:50:59,52.20549,03
202,21.109957,7325,2024-01-30 15:50:58,52.245052,542
521,21.2046042,7327,2024-01-30 15:51:00,52.1594154,011
188,21.1174779,7328,2024-01-30 15:21:50,52.233793,4
520,21.156416,7329,2024-01-30 15:50:55,52.240318,1
523,20.920277,7330,2024-01-30 15:50:56,52.24004,6
202,21.056751,7331,2024-01-30 15:50:59,52.249874,543
E-1,21.078655,7332,2024-01-30 15:50:56,52.226074,03
520,21.015934,7334,2024-01-30 15:50:53,52.217327,09
182,20.963314,7335,2024-01-30 15:51:00,52.217327,5
150,20.926817,738,2024-01-30 15:50:57,52.309231,07
150,20.905979,740,2024-01-30 15:50:58,52.326801,3
110,20.968536,743,2024-01-30 15:50:59,52.27216,4
850,20.915779,744,2024-01-30 15:50:56,52.318966,2
850,20.738905,747,2024-01-30 15:50:59,52.387615,1
150,20.863775,748,2024-01-30 15:51:00,52.35944,09
150,20.845329,749,2024-01-30 14:46:05,52.346447,010
150,20.930363,750,2024-01-30 15:44:34,52.292473,2
150,20.877302,753,2024-01-30 15:50:54,52.34399,08
750,20.837854,757,2024-01-30 15:50:55,52.367878,2
110,20.968353,761,2024-01-30 15:50:55,52.272118,4
250,20.884859,762,2024-01-30 15:50:59,52.334278,1
150,20.860273,763,2024-01-30 15:51:00,52.348656,09
523,20.978312,7700,2024-01-30 15:50:58,52.2171565,1
145,21.0426686,7702,2024-01-30 15:51:00,52.2923417,012
145,21.0418317,7703,2024-01-30 15:50:59,52.2925172,016
145,21.0882309,7704,2024-01-30 15:51:00,52.2447311,013
199,21.1405085,7705,2024-01-30 15:50:56,52.2845896,1
143,21.130266,7706,2024-01-30 15:51:00,52.2373057,7
162,21.0475887,7707,2024-01-30 15:51:00,52.2111051,011
411,21.2424587,7708,2024-01-30 15:50:59,52.223085,463
507,21.0724066,7709,2024-01-30 15:50:59,52.2250968,8
401,20.8836242,7710,2024-01-30 15:51:00,52.1941965,028
189,20.919198,7711,2024-01-30 13:41:45,52.197054,018
414,20.961591,7712,2024-01-30 15:51:00,52.2157717,02
190,21.0820967,7713,2024-01-30 15:51:00,52.2952749,015
186,20.9663612,7714,2024-01-30 15:50:59,52.318915,019
189,20.8968312,7716,2024-01-30 15:51:00,52.2302847,13
190,21.0341507,7718,2024-01-30 15:51:00,52.2542794,016
189,20.9412172,7719,2024-01-30 15:51:00,52.1935467,2
250,20.88311,772,2024-01-30 15:50:55,52.299212333,04
517,20.8844745,7720,2024-01-30 15:51:00,52.1948737,8
105,20.955426,7723,2024-01-30 15:50:58,52.2279736,013
177,20.881449,7724,2024-01-30 15:51:00,52.2046644,3
190,20.9666489,7725,2024-01-30 15:51:00,52.2371509,4
105,20.9805143,7726,2024-01-30 15:50:58,52.2294116,08
112,20.9141846,7727,2024-01-30 15:51:00,52.2355306,10
