line,nr_przystanku,nr_zespolu,symbol_2,symbol_1,brygada,kierunek,trasa,czas
L51,02,2239,null,o,1,Orla,TO-ORL,05:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,07:11:00
L51,02,2239,null,o,1,Orla,TO-ORL,08:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,09:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,11:11:00
L51,02,2239,null,o,1,Orla,TO-ORL,12:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,14:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,16:11:00
L51,02,2239,null,o,1,Orla,TO-ORL,17:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,19:11:00
L51,02,2239,null,o,1,Orla,TO-ORL,20:31:00
L51,02,2239,null,o,1,Orla,TO-ORL,22:16:00
L51,02,2237,null,o,1,Orla,TO-ORL,05:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,07:10:00
L51,02,2237,null,o,1,Orla,TO-ORL,08:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,09:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,11:10:00
L51,02,2237,null,o,1,Orla,TO-ORL,12:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,14:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,16:10:00
L51,02,2237,null,o,1,Orla,TO-ORL,17:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,19:10:00
L51,02,2237,null,o,1,Orla,TO-ORL,20:30:00
L51,02,2237,null,o,1,Orla,TO-ORL,22:15:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,05:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,07:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,08:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,09:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,11:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,13:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,14:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,16:30:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,17:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,19:25:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,20:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,23:00:00
L51,02,2868,null,o,1,Orla,TO-ORL,05:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,06:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,08:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,09:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,10:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,12:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,14:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,15:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,17:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,18:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,20:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,22:00:00
L51,02,2864,null,o,1,Orla,TO-ORL,05:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,06:58:00
L51,02,2864,null,o,1,Orla,TO-ORL,08:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,09:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,10:58:00
L51,02,2864,null,o,1,Orla,TO-ORL,12:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,14:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,15:58:00
L51,02,2864,null,o,1,Orla,TO-ORL,17:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,18:58:00
L51,02,2864,null,o,1,Orla,TO-ORL,20:18:00
L51,02,2864,null,o,1,Orla,TO-ORL,22:03:00
L51,02,2865,null,o,1,Orla,TO-ORL,05:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,06:57:00
L51,02,2865,null,o,1,Orla,TO-ORL,08:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,09:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,10:57:00
L51,02,2865,null,o,1,Orla,TO-ORL,12:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,14:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,15:57:00
L51,02,2865,null,o,1,Orla,TO-ORL,17:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,18:57:00
L51,02,2865,null,o,1,Orla,TO-ORL,20:17:00
L51,02,2865,null,o,1,Orla,TO-ORL,22:02:00
L51,02,2870,null,o,1,Orla,TO-ORL,05:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,07:01:00
L51,02,2870,null,o,1,Orla,TO-ORL,08:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,09:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,11:01:00
L51,02,2870,null,o,1,Orla,TO-ORL,12:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,14:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,16:01:00
L51,02,2870,null,o,1,Orla,TO-ORL,17:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,19:01:00
L51,02,2870,null,o,1,Orla,TO-ORL,20:21:00
L51,02,2870,null,o,1,Orla,TO-ORL,22:06:00
L51,02,2862,null,o,1,Orla,TO-ORL,05:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,07:00:00
L51,02,2862,null,o,1,Orla,TO-ORL,08:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,09:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,11:00:00
L51,02,2862,null,o,1,Orla,TO-ORL,12:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,14:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,16:00:00
L51,02,2862,null,o,1,Orla,TO-ORL,17:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,19:00:00
L51,02,2862,null,o,1,Orla,TO-ORL,20:20:00
L51,02,2862,null,o,1,Orla,TO-ORL,22:05:00
L51,02,2869,null,o,1,Orla,TO-ORL,05:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,07:04:00
L51,02,2869,null,o,1,Orla,TO-ORL,08:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,09:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,11:04:00
L51,02,2869,null,o,1,Orla,TO-ORL,12:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,14:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,16:04:00
L51,02,2869,null,o,1,Orla,TO-ORL,17:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,19:04:00
L51,02,2869,null,o,1,Orla,TO-ORL,20:24:00
L51,02,2869,null,o,1,Orla,TO-ORL,22:09:00
L51,02,2360,null,o,1,Orla,TO-ORL,05:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,07:03:00
L51,02,2360,null,o,1,Orla,TO-ORL,08:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,09:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,11:03:00
L51,02,2360,null,o,1,Orla,TO-ORL,12:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,14:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,16:03:00
L51,02,2360,null,o,1,Orla,TO-ORL,17:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,19:03:00
L51,02,2360,null,o,1,Orla,TO-ORL,20:23:00
L51,02,2360,null,o,1,Orla,TO-ORL,22:08:00
L51,52,2242,null,o,1,Orla,TO-ORL,05:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,07:08:00
L51,52,2242,null,o,1,Orla,TO-ORL,08:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,09:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,11:08:00
L51,52,2242,null,o,1,Orla,TO-ORL,12:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,14:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,16:08:00
L51,52,2242,null,o,1,Orla,TO-ORL,17:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,19:08:00
L51,52,2242,null,o,1,Orla,TO-ORL,20:28:00
L51,52,2242,null,o,1,Orla,TO-ORL,22:13:00
L51,03,2869,null,o,1,Orla,TO-ORL,05:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,06:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,07:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,08:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,08:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,09:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,09:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,10:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,11:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,12:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,12:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,14:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,14:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,15:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,16:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,16:39:00
L51,03,2869,null,o,1,Orla,TO-ORL,17:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,18:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,19:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,19:34:00
L51,03,2869,null,o,1,Orla,TO-ORL,20:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,21:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,22:10:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,23:09:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,06:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,08:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,09:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,10:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,12:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,14:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,15:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,16:47:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,18:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,19:42:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,21:12:00
L51,01,2864,null,w,1,Warsztatowa,TO-OWR,23:17:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,06:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,08:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,09:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,10:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,12:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,14:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,15:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,16:45:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,18:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,19:40:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,21:10:00
L51,01,2863,null,w,1,Warsztatowa,TO-OWR,23:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,05:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,06:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,08:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,09:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,10:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,12:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,14:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,15:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,17:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,18:55:00
L51,02,2868,null,o,1,Orla,TO-ORL,20:15:00
L51,02,2868,null,o,1,Orla,TO-ORL,22:00:00
L51,01,2865,null,w,1,Warsztatowa,TO-OWR,06:13:00
L51,01,2865,null,w,1,Warsztatowa,TO-OWR,08:13:00
L51,01,2865,null,w,1,Warsztatowa,TO-OWR,09:13:00
L51,01,2865,null,w,1,Warsztatowa,TO-OWR,10:13:00
L51,01,2865,null,w,1,Warsztatowa,TO-OWR,12:13:00
L51,01,2865,null,w,1,Warsztatowa,TO-OWR,14:13:00
L51,01,2865,null,w,1,Warsztatowa,TO-OWR,15:13:00
L51,01,2865,null,w,1,Warsztatowa,TO-OWR,16:48:00
L51,01,2865,null,w,1,Warsztatowa,TO-OWR,18:13:00
L51,01,2865,null,w,1,Warsztatowa,TO-OWR,19:43:00
L51,01,2865,null,w,1,Warsztatowa,TO-OWR,21:13:00
L51,01,2865,null,w,1,Warsztatowa,TO-OWR,23:18:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,05:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,07:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,08:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,09:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,11:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,13:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,14:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,16:30:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,17:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,19:25:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,20:55:00
L51,02,2358,null,w,1,Warsztatowa,TO-OWR,23:00:00
L51,03,2237,null,w,1,Warsztatowa,TO-OWR,05:59:00
L51,03,2237,null,w,1,Warsztatowa,TO-OWR,07:59:00
L51,03,2237,null,w,1,Warsztatowa,TO-OWR,08:59:00
L51,03,2237,null,w,1,Warsztatowa,TO-OWR,09:59:00
L51,03,2237,null,w,1,Warsztatowa,TO-OWR,11:59:00
L51,03,2237,null,w,1,Warsztatowa,TO-OWR,13:59:00
L51,03,2237,null,w,1,Warsztatowa,TO-OWR,14:59:00
L51,03,2237,null,w,1,Warsztatowa,TO-OWR,16:34:00
L51,03,2237,null,w,1,Warsztatowa,TO-OWR,17:59:00
L51,03,2237,null,w,1,Warsztatowa,TO-OWR,19:29:00
L51,03,2237,null,w,1,Warsztatowa,TO-OWR,20:59:00
L51,03,2237,null,w,1,Warsztatowa,TO-OWR,23:04:00
L51,01,2802,null,w,1,Warsztatowa,TO-OWR,05:57:00
L51,01,2802,null,w,1,Warsztatowa,TO-OWR,07:57:00
L51,01,2802,null,w,1,Warsztatowa,TO-OWR,08:57:00
L51,01,2802,null,w,1,Warsztatowa,TO-OWR,09:57:00
L51,01,2802,null,w,1,Warsztatowa,TO-OWR,11:57:00
L51,01,2802,null,w,1,Warsztatowa,TO-OWR,13:57:00
L51,01,2802,null,w,1,Warsztatowa,TO-OWR,14:57:00
L51,01,2802,null,w,1,Warsztatowa,TO-OWR,16:32:00
L51,01,2802,null,w,1,Warsztatowa,TO-OWR,17:57:00
L51,01,2802,null,w,1,Warsztatowa,TO-OWR,19:27:00
L51,01,2802,null,w,1,Warsztatowa,TO-OWR,20:57:00
L51,01,2802,null,w,1,Warsztatowa,TO-OWR,23:02:00
L51,03,2869,null,o,1,Orla,TO-ORL,05:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,06:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,07:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,08:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,08:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,09:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,09:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,10:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,11:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,12:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,12:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,14:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,14:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,15:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,16:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,16:39:00
L51,03,2869,null,o,1,Orla,TO-ORL,17:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,18:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,19:05:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,19:34:00
L51,03,2869,null,o,1,Orla,TO-ORL,20:25:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,21:04:00
L51,03,2869,null,o,1,Orla,TO-ORL,22:10:00
L51,03,2869,null,w,1,Warsztatowa,TO-OWR,23:09:00
L51,51,2242,null,w,1,Warsztatowa,TO-OWR,06:01:00
L51,51,2242,null,w,1,Warsztatowa,TO-OWR,08:01:00
L51,51,2242,null,w,1,Warsztatowa,TO-OWR,09:01:00
L51,51,2242,null,w,1,Warsztatowa,TO-OWR,10:01:00
L51,51,2242,null,w,1,Warsztatowa,TO-OWR,12:01:00
L51,51,2242,null,w,1,Warsztatowa,TO-OWR,14:01:00
L51,51,2242,null,w,1,Warsztatowa,TO-OWR,15:01:00
L51,51,2242,null,w,1,Warsztatowa,TO-OWR,16:36:00
L51,51,2242,null,w,1,Warsztatowa,TO-OWR,18:01:00
L51,51,2242,null,w,1,Warsztatowa,TO-OWR,19:31:00
L51,51,2242,null,w,1,Warsztatowa,TO-OWR,21:01:00
L51,51,2242,null,w,1,Warsztatowa,TO-OWR,23:06:00
L51,01,2360,null,w,1,Warsztatowa,TO-OWR,06:06:00
L51,01,2360,null,w,1,Warsztatowa,TO-OWR,08:06:00
L51,01,2360,null,w,1,Warsztatowa,TO-OWR,09:06:00
L51,01,2360,null,w,1,Warsztatowa,TO-OWR,10:06:00
L51,01,2360,null,w,1,Warsztatowa,TO-OWR,12:06:00
L51,01,2360,null,w,1,Warsztatowa,TO-OWR,14:06:00
L51,01,2360,null,w,1,Warsztatowa,TO-OWR,15:06:00
L51,01,2360,null,w,1,Warsztatowa,TO-OWR,16:41:00
L51,01,2360,null,w,1,Warsztatowa,TO-OWR,18:06:00
L51,01,2360,null,w,1,Warsztatowa,TO-OWR,19:36:00
L51,01,2360,null,w,1,Warsztatowa,TO-OWR,21:06:00
L51,01,2360,null,w,1,Warsztatowa,TO-OWR,23:11:00
L51,01,2869,null,w,1,Warsztatowa,TO-OWR,06:05:00
L51,01,2869,null,w,1,Warsztatowa,TO-OWR,08:05:00
L51,01,2869,null,w,1,Warsztatowa,TO-OWR,09:05:00
L51,01,2869,null,w,1,Warsztatowa,TO-OWR,10:05:00
L51,01,2869,null,w,1,Warsztatowa,TO-OWR,12:05:00
L51,01,2869,null,w,1,Warsztatowa,TO-OWR,14:05:00
L51,01,2869,null,w,1,Warsztatowa,TO-OWR,15:05:00
L51,01,2869,null,w,1,Warsztatowa,TO-OWR,16:40:00
L51,01,2869,null,w,1,Warsztatowa,TO-OWR,18:05:00
L51,01,2869,null,w,1,Warsztatowa,TO-OWR,19:35:00
L51,01,2869,null,w,1,Warsztatowa,TO-OWR,21:05:00
L51,01,2869,null,w,1,Warsztatowa,TO-OWR,23:10:00
L51,01,2862,null,w,1,Warsztatowa,TO-OWR,06:09:00
L51,01,2862,null,w,1,Warsztatowa,TO-OWR,08:09:00
L51,01,2862,null,w,1,Warsztatowa,TO-OWR,09:09:00
L51,01,2862,null,w,1,Warsztatowa,TO-OWR,10:09:00
L51,01,2862,null,w,1,Warsztatowa,TO-OWR,12:09:00
L51,01,2862,null,w,1,Warsztatowa,TO-OWR,14:09:00
L51,01,2862,null,w,1,Warsztatowa,TO-OWR,15:09:00
L51,01,2862,null,w,1,Warsztatowa,TO-OWR,16:44:00
L51,01,2862,null,w,1,Warsztatowa,TO-OWR,18:09:00
L51,01,2862,null,w,1,Warsztatowa,TO-OWR,19:39:00
L51,01,2862,null,w,1,Warsztatowa,TO-OWR,21:09:00
L51,01,2862,null,w,1,Warsztatowa,TO-OWR,23:14:00
L51,01,2870,null,w,1,Warsztatowa,TO-OWR,06:08:00
L51,01,2870,null,w,1,Warsztatowa,TO-OWR,08:08:00
L51,01,2870,null,w,1,Warsztatowa,TO-OWR,09:08:00
L51,01,2870,null,w,1,Warsztatowa,TO-OWR,10:08:00
L51,01,2870,null,w,1,Warsztatowa,TO-OWR,12:08:00
L51,01,2870,null,w,1,Warsztatowa,TO-OWR,14:08:00
L51,01,2870,null,w,1,Warsztatowa,TO-OWR,15:08:00
L51,01,2870,null,w,1,Warsztatowa,TO-OWR,16:43:00
L51,01,2870,null,w,1,Warsztatowa,TO-OWR,18:08:00
L51,01,2870,null,w,1,Warsztatowa,TO-OWR,19:38:00
L51,01,2870,null,w,1,Warsztatowa,TO-OWR,21:08:00
L51,01,2870,null,w,1,Warsztatowa,TO-OWR,23:13:00
217,51,3354,null,m,1,Sarmacka,TP-BRA,04:50:00
217,51,3354,null,m,2,Sarmacka,TP-BRA,05:10:00
217,51,3354,null,m,1,Sarmacka,TP-BRA,05:30:00
217,51,3354,null,m,2,Sarmacka,TP-BRA,05:50:00
217,51,3354,null,m,1,Sarmacka,TP-BRA,06:10:00
217,51,3354,null,m,2,Sarmacka,TP-BRA,06:30:00
217,51,3354,null,m,5,Sarmacka,TP-BRA,06:50:00
217,51,3354,null,m,1,Sarmacka,TP-BRA,07:10:00
217,51,3354,null,m,2,Sarmacka,TP-BRA,07:30:00
217,51,3354,null,null,5,Natolin Płn.,TP-NAT,07:47:00
217,51,3354,null,null,1,Natolin Płn.,TP-NAT,08:02:00
217,51,3354,null,null,2,Natolin Płn.,TP-NAT,08:17:00
217,51,3354,null,null,3,Natolin Płn.,TP-NAT,08:32:00
217,51,3354,null,null,4,Natolin Płn.,TP-NAT,08:47:00
217,51,3354,null,null,5,Natolin Płn.,TP-NAT,09:02:00
217,51,3354,null,null,1,Natolin Płn.,TP-NAT,09:17:00
217,51,3354,null,null,2,Natolin Płn.,TP-NAT,09:32:00
217,51,3354,null,null,3,Natolin Płn.,TP-NAT,09:47:00
217,51,3354,null,null,4,Natolin Płn.,TP-NAT,10:02:00
217,51,3354,null,null,5,Natolin Płn.,TP-NAT,10:17:00
217,51,3354,null,null,1,Natolin Płn.,TP-NAT,10:32:00
217,51,3354,null,null,2,Natolin Płn.,TP-NAT,10:47:00
217,51,3354,null,null,3,Natolin Płn.,TP-NAT,11:02:00
217,51,3354,null,null,4,Natolin Płn.,TP-NAT,11:17:00
217,51,3354,null,null,5,Natolin Płn.,TP-NAT,11:32:00
217,51,3354,null,null,1,Natolin Płn.,TP-NAT,11:47:00
217,51,3354,null,null,2,Natolin Płn.,TP-NAT,12:02:00
217,51,3354,null,null,3,Natolin Płn.,TP-NAT,12:17:00
217,51,3354,null,null,4,Natolin Płn.,TP-NAT,12:32:00
217,51,3354,null,null,5,Natolin Płn.,TP-NAT,12:47:00
217,51,3354,null,null,1,Natolin Płn.,TP-NAT,13:02:00
217,51,3354,null,null,2,Natolin Płn.,TP-NAT,13:17:00
217,51,3354,null,null,3,Natolin Płn.,TP-NAT,13:32:00
217,51,3354,null,null,4,Natolin Płn.,TP-NAT,13:47:00
217,51,3354,null,null,5,Natolin Płn.,TP-NAT,14:02:00
217,51,3354,null,null,1,Natolin Płn.,TP-NAT,14:17:00
217,51,3354,null,null,2,Natolin Płn.,TP-NAT,14:32:00
217,51,3354,null,null,3,Natolin Płn.,TP-NAT,14:47:00
217,51,3354,null,null,4,Natolin Płn.,TP-NAT,15:02:00
217,51,3354,null,null,5,Natolin Płn.,TP-NAT,15:17:00
217,51,3354,null,null,1,Natolin Płn.,TP-NAT,15:32:00
217,51,3354,null,null,2,Natolin Płn.,TP-NAT,15:47:00
217,51,3354,null,null,3,Natolin Płn.,TP-NAT,16:02:00
217,51,3354,null,null,4,Natolin Płn.,TP-NAT,16:17:00
217,51,3354,null,null,5,Natolin Płn.,TP-NAT,16:32:00
217,51,3354,null,null,1,Natolin Płn.,TP-NAT,16:47:00
217,51,3354,null,null,2,Natolin Płn.,TP-NAT,17:02:00
217,51,3354,null,null,3,Natolin Płn.,TP-NAT,17:17:00
217,51,3354,null,null,4,Natolin Płn.,TP-NAT,17:32:00
217,51,3354,null,null,5,Natolin Płn.,TP-NAT,17:47:00
217,51,3354,null,null,1,Natolin Płn.,TP-NAT,18:02:00
217,51,3354,null,null,2,Natolin Płn.,TP-NAT,18:17:00
217,51,3354,null,null,3,Natolin Płn.,TP-NAT,18:32:00
217,51,3354,null,null,4,Natolin Płn.,TP-NAT,18:47:00
217,51,3354,null,null,5,Natolin Płn.,TP-NAT,19:02:00
217,51,3354,null,w,1,Metro Imielin,TX-MIM,19:17:00
217,51,3354,null,w,2,Metro Imielin,TX-MIM,19:32:00
217,51,3354,null,m,3,Sarmacka,TP-BRA,19:50:00
217,51,3354,null,m,4,Sarmacka,TP-BRA,20:10:00
217,51,3354,null,m,5,Sarmacka,TP-BRA,20:30:00
217,51,3354,null,m,3,Sarmacka,TP-BRA,20:50:00
217,51,3354,null,m,4,Sarmacka,TP-BRA,21:10:00
217,51,3354,null,m,3,Sarmacka,TP-BRA,21:30:00
217,51,3354,null,m,4,Sarmacka,TP-BRA,21:50:00
217,51,3354,null,m,3,Sarmacka,TP-BRA,22:10:00
217,51,3354,null,m,4,Sarmacka,TP-BRA,22:30:00
217,51,3354,null,m,3,Sarmacka,TP-BRA,22:50:00
217,51,3354,null,m,4,Sarmacka,TP-BRA,23:10:00
217,51,3354,null,m,3,Sarmacka,TP-BRA,23:30:00
217,51,3354,null,m,4,Sarmacka,TP-BRA,24:00:00
217,01,3353,null,m,1,Sarmacka,TP-BRA,04:49:00
217,01,3353,null,m,2,Sarmacka,TP-BRA,05:09:00
217,01,3353,null,m,1,Sarmacka,TP-BRA,05:29:00
217,01,3353,null,m,2,Sarmacka,TP-BRA,05:49:00
217,01,3353,null,m,1,Sarmacka,TP-BRA,06:09:00
217,01,3353,null,m,2,Sarmacka,TP-BRA,06:29:00
217,01,3353,null,m,5,Sarmacka,TP-BRA,06:49:00
217,01,3353,null,m,1,Sarmacka,TP-BRA,07:09:00
217,01,3353,null,m,2,Sarmacka,TP-BRA,07:29:00
217,01,3353,null,null,5,Natolin Płn.,TP-NAT,07:46:00
217,01,3353,null,null,1,Natolin Płn.,TP-NAT,08:01:00
217,01,3353,null,null,2,Natolin Płn.,TP-NAT,08:16:00
217,01,3353,null,null,3,Natolin Płn.,TP-NAT,08:31:00
217,01,3353,null,null,4,Natolin Płn.,TP-NAT,08:46:00
217,01,3353,null,null,5,Natolin Płn.,TP-NAT,09:01:00
217,01,3353,null,null,1,Natolin Płn.,TP-NAT,09:16:00
217,01,3353,null,null,2,Natolin Płn.,TP-NAT,09:31:00
217,01,3353,null,null,3,Natolin Płn.,TP-NAT,09:46:00
217,01,3353,null,null,4,Natolin Płn.,TP-NAT,10:01:00
217,01,3353,null,null,5,Natolin Płn.,TP-NAT,10:16:00
217,01,3353,null,null,1,Natolin Płn.,TP-NAT,10:31:00
217,01,3353,null,null,2,Natolin Płn.,TP-NAT,10:46:00
217,01,3353,null,null,3,Natolin Płn.,TP-NAT,11:01:00
217,01,3353,null,null,4,Natolin Płn.,TP-NAT,11:16:00
